CAND_ID,CAND_NAME,state,lname,fname,minitial,bioguide_id,thomas_id,NodeID,Party,Party_encode
H4OH17071,"TRAFICANT, JAMES A JR",OH,TRAFICANT,JAMES,A JR,,1166,1818,,
H4OH17071,"TRAFICANT, JAMES ANTHONY JR",OH,TRAFICANT,JAMES,ANTHONY JR,,1166,1818,,
H6MI08064,"TRAXLER, BOB",MI,TRAXLER,BOB,,,1167,1819,,
H6LA03023,"TREEN, DAVID C.",LA,TREEN,DAVID,C.,,1168,1820,,
H6LA03023,"TREEN, DAVID CONNER",LA,TREEN,DAVID,CONNER,,1168,1820,,
S4LA00032,"TREEN, DAVID",LA,TREEN,DAVID,,,1168,1820,,
H6VA01018,"TRIBLE, PAUL SEWARD JR",VA,TRIBLE,PAUL,SEWARD JR,,1169,1821,,
S2VA00035,"TRIBLE, PAUL S JR",VA,TRIBLE,PAUL,S JR,,1169,1821,,
S2VA00035,"TRIBLE, PAUL SEWARD JR",VA,TRIBLE,PAUL,SEWARD JR,,1169,1821,,
S8MA00086,"TSONGAS, PAUL E.",MA,TSONGAS,PAUL,E.,,1170,1822,,
H2CA37213,"TUCKER, WALTER III",CA,TUCKER,WALTER,III,,1172,1823,Democrat,1
H2CA37213,"TUCKER, WALTER R III",CA,TUCKER,WALTER,R III,,1172,1823,Democrat,1
H6TX02095,"TURNER, JAMES ""JIM"" W",TX,TURNER,JAMES,"""JIM"" W",,1536,1824,,
H6TX02095,"TURNER, JAMES (JIM)WILLIAM",TX,TURNER,JAMES,(JIM)WILLIAM,,1536,1824,,
H6TX02095,"TURNER, JIM",TX,TURNER,JIM,,,1536,1824,,
H0NY09072,"TURNER, ROBERT L",NY,TURNER,ROBERT,L,,2091,1825,,
S2NY00283,"TURNER, ROBERT L",NY,TURNER,ROBERT,L,,2091,1825,,
H8CO02087,"UDALL, MARK",CO,UDALL,MARK,,,1595,1826,,
H8CO02087,"UDALL, MARK E.",CO,UDALL,MARK,E.,,1595,1826,,
H8CO02087,"UDALL, MARK EMERY",CO,UDALL,MARK,EMERY,,1595,1826,,
S8CO00172,"UDALL, MARK E",CO,UDALL,MARK,E,,1595,1826,,
H6AZ02049,"UDALL, MORRIS K",AZ,UDALL,MORRIS,K,,1173,1827,,
H6AZ02049,"UDALL, MORRIS KING",AZ,UDALL,MORRIS,KING,,1173,1827,,
H6OR02033,"ULLMAN, AL",OR,ULLMAN,AL,,,1174,1828,,
H2GU00025,"UNDERWOOD, ROBERT A",GU,UNDERWOOD,ROBERT,A,,1175,1829,,
H8WA03065,"UNSOELD, JOLENE",WA,UNSOELD,JOLENE,,,1176,1830,,
H2NC02022,"VALENTINE, I T (TIM) JR",NC,VALENTINE,I,T (TIM) JR,,1178,1831,,
H2NC02022,"VALENTINE, I T L JR (TIM)",NC,VALENTINE,I,T L JR (TIM),,1178,1831,,
H2NC02022,"VALENTINE, ITIMOUS THADDEUS JR",NC,VALENTINE,ITIMOUS,THADDEUS JR,,1178,1831,,
H6CA42040,"VAN DEERLIN, LIONEL MC",CA,VAN DEERLIN,LIONEL,MC,,1179,1832,,
H6MI09047,"VANDER JAGT, GUY",MI,VANDER JAGT,GUY,,,1180,1833,,
H6MI09047,"VANDER JAGT, GUY A",MI,VANDER JAGT,GUY,A,,1180,1833,,
H2TX26028,"VANDERGRIFF, TOM",TX,VANDERGRIFF,TOM,,,1182,1834,,
H2TX26028,"VANDERGRIFF, TOM J",TX,VANDERGRIFF,TOM,J,,1182,1834,,
H6MN04103,"VENTO, BRUCE F",MN,VENTO,BRUCE,F,,1185,1836,,
S8OH00011,"VOINOVICH, GEORGE",OH,VOINOVICH,GEORGE,,,1575,1837,,
S8OH00011,"VOINOVICH, GEORGE SEN",OH,VOINOVICH,GEORGE,SEN,,1575,1837,,
S8OH00011,"VOINOVICH, GEORGE V",OH,VOINOVICH,GEORGE,V,,1575,1837,,
S8OH00011,"VOINOVICH, GEORGE VICTOR",OH,VOINOVICH,GEORGE,VICTOR,,1575,1837,,
H6MO09066,"VOLKMER, HAROLD LEE",MO,VOLKMER,HAROLD,LEE,,1189,1838,,
H2NV02031,"VUCANOVICH, BARBARA F",NV,VUCANOVICH,BARBARA,F,,1190,1839,,
H2UT02092,"WALDHOLTZ, ENID G",UT,WALDHOLTZ,ENID,G,,1192,1841,Republican,-1
H2UT02092,"WALDHOLTZ, ENID GREENE",UT,WALDHOLTZ,ENID,GREENE,,1192,1841,Republican,-1
H6NY06075,"WALDON, ALTON R JR",NY,WALDON,ALTON,R JR,,1194,1842,,
H8NY06063,"WALDON, ALTON R JR",NY,WALDON,ALTON,R JR,,1194,1842,,
H6PA18151,"WALGREN, DOUG",PA,WALGREN,DOUG,,,1195,1843,,
H6PA16098,"WALKER, ROBERT S",PA,WALKER,ROBERT,S,,1196,1844,,
S6WY00043,"WALLOP, MALCOLM",WY,WALLOP,MALCOLM,,,1451,1845,,
H8NY27036,"WALSH, JAMES T",NY,WALSH,JAMES,T,,1197,1846,,
H0IL08090,"WALSH, JOE",IL,WALSH,JOE,,,2012,1847,Republican,-1
S4MT00118,"WALSH, JOHN E",MT,WALSH,JOHN,E,,2198,1848,Democrat,1
H2TN03052,"WAMP, ZACH",TN,WAMP,ZACH,,,1199,1849,Republican,-1
H2TN03052,"WAMP, ZACHARY P",TN,WAMP,ZACHARY,P,,1199,1849,Republican,-1
H2TN03052,"WAMP, ZACHARY PAUL",TN,WAMP,ZACHARY,PAUL,,1199,1849,Republican,-1
H6VA09029,"WAMPLER, WILLIAM CREED",VA,WAMPLER,WILLIAM,CREED,,1200,1850,,
H4KY03061,"WARD, MICHAEL D",KY,WARD,MICHAEL,D,,1201,1851,,
H4KY03061,"WARD, MIKE",KY,WARD,MIKE,,,1201,1851,,
S8VA00107,"WARNER, JOHN W",VA,WARNER,JOHN,W,,1452,1852,,
S8VA00107,"WARNER, JOHN WILLIAM",VA,WARNER,JOHN,WILLIAM,,1452,1852,,
S8VA00107,"WARNER, JOHN WILLIAM III",VA,WARNER,JOHN,WILLIAM III,,1452,1852,,
H0TX18037,"WASHINGTON, CRAIG A",TX,WASHINGTON,CRAIG,A,,1203,1853,,
H0IL01020,"WASHINGTON, HAROLD",IL,WASHINGTON,HAROLD,,,1204,1854,,
H6OK03074,"WATKINS, WESLEY WADE",OK,WATKINS,WESLEY,WADE,,1206,1855,,
H2CA32099,"WATSON, DIANE E",CA,WATSON,DIANE,E,,1682,1856,,
H2CA32099,"WATSON, DIANE E E",CA,WATSON,DIANE,E E,,1682,1856,,
H2NC12021,"WATT, MELVIN L",NC,WATT,MELVIN,L,,1207,1857,,
H2NC12021,"WATT, MELVIN LUTHER",NC,WATT,MELVIN,LUTHER,,1207,1857,,
H4OK04036,"WATTS, J C JR",OK,WATTS,J,C JR,,1208,1858,Republican,-1
H4OK04036,"WATTS, JULIUS CAESAR",OK,WATTS,JULIUS,CAESAR,,1208,1858,Republican,-1
H4OK04036,"WATTS, JULIUS CEASER (J C) JR",OK,WATTS,JULIUS,CEASER (J C) JR,,1208,1858,Republican,-1
H4OK04036,"WATTS, JULIUS CEASER JR (JC)",OK,WATTS,JULIUS,CEASER JR (JC),,1208,1858,Republican,-1
H6CA24048,"WAXMAN, HENRY A",CA,WAXMAN,HENRY,A,,1209,1859,,
H6CA24048,"WAXMAN, HENRY A.",CA,WAXMAN,HENRY,A.,,1209,1859,,
H6OR04062,"WEAVER, JAMES H",OR,WEAVER,JAMES,H,,1210,1860,,
S6VA00127,"WEBB, JAMES H",VA,WEBB,JAMES,H,,1822,1861,,
S6VA00127,"WEBB, JAMES H JR",VA,WEBB,JAMES,H JR,,1822,1861,,
H0OH09019,"WEBER, EDWARD F",OH,WEBER,EDWARD,F,,1211,1862,,
H0MN06028,"WEBER, JOHN VINCENT",MN,WEBER,JOHN,VINCENT,,1212,1863,,
H0MN06028,"WEBER, VIN",MN,WEBER,VIN,,,1212,1863,,
S6CT00042,"WEICKER, LOWELL P JR",CT,WEICKER,LOWELL,P JR,,1453,1864,,
H8NY09091,"WEINER, ANTHONY D",NY,WEINER,ANTHONY,D,,1597,1865,Democrat,1
H8NY09091,"WEINER, ANTHONY D MR",NY,WEINER,ANTHONY,D MR,,1597,1865,Democrat,1
H8NY09091,"WEINER, ANTHONY DAVID",NY,WEINER,ANTHONY,DAVID,,1597,1865,Democrat,1
H6NY20050,"WEISS, TED",NY,WEISS,TED,,,1213,1866,,
H4PA07027,"WELDON, CURT",PA,WELDON,CURT,,,1214,1867,,
H4PA07027,"WELDON, CURTIS W.",PA,WELDON,CURTIS,W.,,1214,1867,,
H4PA07027,"WELDON, W CURTIS",PA,WELDON,W,CURTIS,,1214,1867,,
H4FL15114,"WELDON, DAVE",FL,WELDON,DAVE,,,1215,1868,Republican,-1
H4FL15114,"WELDON, DAVID J",FL,WELDON,DAVID,J,,1215,1868,Republican,-1
H4FL15114,"WELDON, DAVID J DR. JR.",FL,WELDON,DAVID,J DR. JR.,,1215,1868,Republican,-1
H4FL15114,"WELDON, DAVID JOSEPH",FL,WELDON,DAVID,JOSEPH,,1215,1868,Republican,-1
S2FL00375,"WELDON, DAVID JOSEPH",FL,WELDON,DAVID,JOSEPH,,1215,1868,Republican,-1
H4IL11096,"WELLER, GERALD",IL,WELLER,GERALD,,,1216,1869,Republican,-1
H4IL11096,"WELLER, GERALD C  JERRY",IL,WELLER,GERALD,C  JERRY,,1216,1869,Republican,-1
H4IL11096,"WELLER, GERALD C ""JERRY""",IL,WELLER,GERALD,"C ""JERRY""",,1216,1869,Republican,-1
H4IL11096,"WELLER, GERALD C JERRY",IL,WELLER,GERALD,C JERRY,,1216,1869,Republican,-1
S0MN00013,"WELLSTONE, PAUL DAVID",MN,WELLSTONE,PAUL,DAVID,,1454,1870,,
H8FL22038,"WEST, ALLEN B",FL,WEST,ALLEN,B,,2005,1871,Republican,-1
H8FL22038,"WEST, ALLEN B MR.",FL,WEST,ALLEN,B MR.,,2005,1871,Republican,-1
H6FL19038,"WEXLER, ROBERT",FL,WEXLER,ROBERT,,,1537,1872,Democrat,1
H6RI02151,"WEYGAND, ROBERT A",RI,WEYGAND,ROBERT,A,,1538,1873,,
S8RI00086,"WEYGAND, ROBERT A",RI,WEYGAND,ROBERT,A,,1538,1873,,
H2MO05139,"WHEAT, ALAN",MO,WHEAT,ALAN,,,1218,1874,,
H2MO05139,"WHEAT, ALAN D",MO,WHEAT,ALAN,D,,1218,1874,,
S4MO00060,"WHEAT, ALAN",MO,WHEAT,ALAN,,,1218,1874,,
H6TX16020,"WHITE, RICHARD CRAWFORD",TX,WHITE,RICHARD,CRAWFORD,,1219,1875,,
H4WA01142,"WHITE, RICHARD A",WA,WHITE,RICHARD,A,,1220,1876,Republican,-1
H4WA01142,"WHITE, RICK",WA,WHITE,RICK,,,1220,1876,Republican,-1
H6VA02040,"WHITEHURST, G WILLIAM",VA,WHITEHURST,G,WILLIAM,,1221,1877,,
H6VA02040,"WHITEHURST, GEORGE WILLIAM",VA,WHITEHURST,GEORGE,WILLIAM,,1221,1877,,
H6NC03039,"WHITLEY, CHARLES O",NC,WHITLEY,CHARLES,O,,1223,1878,,
H8KS05036,"WHITTAKER, ROBERT R ""BOB""",KS,WHITTAKER,ROBERT,"R ""BOB""",,1224,1879,,
H8KS05036,"WHITTAKER, ROBERT RUSSELL",KS,WHITTAKER,ROBERT,RUSSELL,,1224,1879,,
H6MS01024,"WHITTEN, JAMIE L",MS,WHITTEN,JAMIE,L,,1225,1880,,
H6MS01024,"WHITTEN, JAMIE LLOYD",MS,WHITTEN,JAMIE,LLOYD,,1225,1880,,
S6NJ00016,"WILLIAMS, SEN. HARRISON A.  JR.",NJ,WILLIAMS,SEN.,HARRISON A.  JR.,,1455,1881,,
H8OH19037,"WILLIAMS, LYLE",OH,WILLIAMS,LYLE,,,1230,1882,,
H8MT01018,"WILLIAMS, PAT",MT,WILLIAMS,PAT,,,1231,1883,,
H0TX17062,"WILSON, CHARLES CLARK",TX,WILSON,CHARLES,CLARK,,1232,1884,,
H6TX02020,"WILSON, CHARLES",TX,WILSON,CHARLES,,,1232,1884,,
H4OH18095,"WILSON, CHARLES A JR",OH,WILSON,CHARLES,A JR,,1869,1885,,
H6OH03100,"WILSON, HENRY DARRELL",OH,WILSON,HENRY,DARRELL,,1869,1885,,
H6OH06095,"WILSON, CHARLES A",OH,WILSON,CHARLES,A,,1869,1885,,
H6OH06095,"WILSON, CHARLES A JR",OH,WILSON,CHARLES,A JR,,1869,1885,,
H8NM01166,"WILSON, ALAN R",NM,WILSON,ALAN,R,,1539,1887,Republican,-1
H8NM01174,"WILSON, HEATHER A",NM,WILSON,HEATHER,A,,1539,1887,Republican,-1
H8NM01174,"WILSON, HEATHER A.",NM,WILSON,HEATHER,A.,,1539,1887,Republican,-1
H8NM01174,"WILSON, HEATHER ANN",NM,WILSON,HEATHER,ANN,,1539,1887,Republican,-1
S8NM00168,"WILSON, HEATHER A",NM,WILSON,HEATHER,A,,1539,1887,Republican,-1
S2CA00104,"WILSON, PETE",CA,WILSON,PETE,,,1456,1888,,
S2CA00104,"WILSON, PETER B",CA,WILSON,PETER,B,,1456,1888,,
H6KS03043,"WINN, LARRY JR",KS,WINN,LARRY,JR,,1235,1890,,
H6CO02024,"WIRTH, TIMOTHY E",CO,WIRTH,TIMOTHY,E,,1236,1891,,
H6CO02024,"WIRTH, TIMOTHY ENDICOTT",CO,WIRTH,TIMOTHY,ENDICOTT,,1236,1891,,
S6CO00051,"WIRTH, TIMOTHY E",CO,WIRTH,TIMOTHY,E,,1236,1891,,
H2WV03025,"WISE, BOB (ROBERT E WISE JR)",WV,WISE,BOB,(ROBERT E WISE JR),,1237,1892,,
H2WV03025,"WISE, ROBERT E JR",WV,WISE,ROBERT,E JR,,1237,1892,,
S2PA00083,"WOFFORD, HARRIS L",PA,WOFFORD,HARRIS,L,,1457,1893,,
H6VA10050,"WOLF, FRANK R",VA,WOLF,FRANK,R,,1238,1894,,
H6VA10050,"WOLF, FRANK R.",VA,WOLF,FRANK,R.,,1238,1894,,
H6VA10050,"WOLF, FRANK RUDOLPH",VA,WOLF,FRANK,RUDOLPH,,1238,1894,,
H6NY06026,"WOLFF, LESTER L",NY,WOLFF,LESTER,L,,1239,1895,,
H6MI03073,"WOLPE, HOWARD E",MI,WOLPE,HOWARD,E,,1240,1896,,
H6GU00026,"WON PAT, ANTONIO B",GU,WON PAT,ANTONIO,B,,1241,1897,,
H6GU00026,"WON PAT, ANTONIO BORJA",GU,WON PAT,ANTONIO,BORJA,,1241,1897,,
H2CA01045,"WOOLSEY, LYNN",CA,WOOLSEY,LYNN,,,1242,1898,,
H2CA01045,"WOOLSEY, LYNN C",CA,WOOLSEY,LYNN,C,,1242,1898,,
H2CA01045,"WOOLSEY, LYNN C.",CA,WOOLSEY,LYNN,C.,,1242,1898,,
H6NY32055,"WORTLEY, GEORGE",NY,WORTLEY,GEORGE,,,1243,1899,,
H6NY32055,"WORTLEY, GEORGE C",NY,WORTLEY,GEORGE,C,,1243,1899,,
H4TX08048,"WRIGHT, JAMES (JIM)",TX,WRIGHT,JAMES,(JIM),,1244,1900,,
H6TX12029,"WRIGHT, JAMES C JR",TX,WRIGHT,JAMES,C JR,,1244,1900,,
H6TX12029,"WRIGHT, JIM",TX,WRIGHT,JIM,,,1244,1900,,
H8OR01072,"WU, DAVE",OR,WU,DAVE,,,1598,1901,Democrat,1
H8OR01072,"WU, DAVID",OR,WU,DAVID,,,1598,1901,Democrat,1
H8TX14013,"WYATT, JOSEPH PEYTON JR",TX,WYATT,JOSEPH,PEYTON JR,,1245,1902,,
S4TX00425,"WYATT, ERICK PAUL",TX,WYATT,ERICK,PAUL,,1245,1902,,
H6OH15039,"WYLIE, CHALMERS P",OH,WYLIE,CHALMERS,P,,1249,1904,,
H2MD05361,"WYNN, ALBERT",MD,WYNN,ALBERT,,,1251,1905,,
H2MD05361,"WYNN, ALBERT R",MD,WYNN,ALBERT,R,,1251,1905,,
H2MD05361,"WYNN, ALBERT RUSSELL",MD,WYNN,ALBERT,RUSSELL,,1251,1905,,
H2IL06074,"YATES, MAUREEN ELIZABETH ANN",IL,YATES,MAUREEN,ELIZABETH ANN,,1252,1906,,
H6IL09038,"YATES, SIDNEY R",IL,YATES,SIDNEY,R,,1252,1906,,
H6PA06024,"YATRON, GUS",PA,YATRON,GUS,,,1253,1907,,
H6FL06035,"YOUNG, C W BILL",FL,YOUNG,C,W BILL,,1255,1908,,
H6FL06035,"YOUNG, C W BILL CONGRESSMAN",FL,YOUNG,C,W BILL CONGRESSMAN,,1255,1908,,
